BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202008,10,1504,202008,10,1506,150363,914862,ILLINOIS,17,2020,August,Tornado,C,91,KANKAKEE,LOT,8/10/20 15:04,CST-6,8/10/20 15:06,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,1.47,150,,,,,1,NW,GRANT PARK,1,NE,GRANT PARK,41.2431,-87.6638,41.2369,-87.6368,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 80 mph touched down along N 11000 E Road.  Tree limbs were blown down, a utility pole was damaged and crops were damaged.  The tornado moved southeast through Grant Park.  Numerous trees were damaged including some trees snapped and some trees uprooted.  Minor roof damaged occurred to a house on Park Street and to another house on Maple Street.  The tornado lifted near Lake Metonga.",CSV
202008,10,1359,202008,10,1405,150363,913081,ILLINOIS,17,2020,August,Tornado,C,7,BOONE,LOT,8/10/20 13:59,CST-6,8/10/20 14:05,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,3.15,300,,,,,3,SW,CALEDONIA,1,E,CALEDONIA,42.3436,-88.9403,42.3692,-88.8891,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado touched down in southeast Winnebago County and moved northeast crossing into Boone County along Argyle Road.  This tornado produced mainly tree damage in Boone County including tree limbs blown down in Caledonia.  The tornado ended on the east side of Caledonia, south of Route 173.",CSV
202008,10,1439,202008,10,1442,150363,914531,ILLINOIS,17,2020,August,Tornado,C,43,DU PAGE,LOT,8/10/20 14:39,CST-6,8/10/20 14:42,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,2.15,200,,,,,0,NNE,LOMBARD,0,NNW,SOUTH ADDISON,41.8851,-88.0166,41.9004,-87.9803,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 95 mph touched down near Main and Maple Streets, just east of Lilacia Park.  The tornado moved northeast uprooting some trees and snapping other trees.  More than 200 homes in Lombard suffered some amount of damage, a few suffered significant roof damage.  The worst damage occurred near the Lombard Common just south of St. Charles Road.  Tree damage continued along the path including part of a large tree blown down near Schafer Elementary School.  A one foot diameter tree was blown down onto a house.  Another house suffered minor roof and siding damage just north of the Jefferson Middle School and the tornado lifted northeast of the Jefferson Middle School.",CSV
202008,10,1350,202008,10,1357,150363,914396,ILLINOIS,17,2020,August,Tornado,C,37,DE KALB,LOT,8/10/20 13:50,CST-6,8/10/20 13:57,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,6.28,40,,,,,0,SSE,FAIRDALE,3,W,COLVIN PARK,42.0962,-88.9266,42.1244,-88.8101,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 80 mph touched down just southeast of Fairdale and moved northeast until it ended in a field east of Myelle Road.  Drone footage showed a narrow swath of corn flattened in a convergent pattern.  A utility pole was snapped along Buck Road.  Tree damage occurred at a vocational farm along Pearl Street, just north of Wolf Road and a plastic covering was ripped off a greenhouse.  The path of this tornado was determined, in part, using high resolution satellite imagery.",CSV
202008,10,1457,202008,10,1459,150363,914788,ILLINOIS,17,2020,August,Tornado,C,31,COOK,LOT,8/10/20 14:57,CST-6,8/10/20 14:59,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,1.97,350,,,,,1,E,PARK FOREST SOUTH,1,E,PARK FOREST,41.4693,-87.7017,41.4801,-87.6665,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 85 mph touched down near the Will Cook County line, just west of Shabbona Drive.  This tornado produced mainly tree damage along its path.  The worst of the damage was confined to a small area near Marquette and Somonauk Parks, although very little structural damage was noted in this area.  The tornado lifted over Schubert's Woods Forest Preserve.",CSV
202008,10,1441,202008,10,1445,150363,914180,ILLINOIS,17,2020,August,Tornado,C,97,LAKE,LOT,8/10/20 14:41,CST-6,8/10/20 14:45,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,1.75,150,MKX,WI,59,KENOSHA,2,W,CHANNEL LAKE,2,NNW,CHANNEL LAKE,42.475,-88.1895,42.4954,-88.1691,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.",A tornado with peak winds of 90 mph touched down south of Route 173 and moved northeast to the state line where it crossed into Kenosha County in southeast Wisconsin.  Mainly tree damage occurred along the path in Lake County with several trees uprooted with some minor structural damage just south of the state line.,CSV
202008,10,1405,202008,10,1411,150363,914488,ILLINOIS,17,2020,August,Tornado,C,111,MCHENRY,LOT,8/10/20 14:05,CST-6,8/10/20 14:11,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,5.73,200,,,,,5,WSW,CORAL,1,ENE,CORAL,42.1808,-88.6548,42.2233,-88.5587,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 95 mph touched down just south of Harmony Road, west of Payne Road where several large tree limbs were blown down.  Tree damage occurred immediately northeast of Interstate 90.  Farm sheds were heavily damaged near Anthony and Riley Roads.  Tree limbs were blown down and corn was blown down in a convergent pattern in this area.  Two utility poles were slightly leaning along Route 23, south of Grange Road.  A single family home was heavily damaged near Maple Street.  Mainly tree limbs were blown down along the remaining path.  The tornado lifted near Coral and Dunham Roads.",CSV
202008,10,1312,202008,10,1317,151778,916000,ILLINOIS,17,2020,August,Tornado,C,177,STEPHENSON,DVN,8/10/20 13:12,CST-6,8/10/20 13:17,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,4.59,50,,,,,2,WSW,FLORENCE,1,WSW,FREEPORT,42.2119,-89.6884,42.2697,-89.6446,"A powerful line of severe thunderstorms produced a derecho which tracked across eastern Iowa and northwest Illinois on the afternoon of Monday, August 10th, resulting in widespread straight line wind damage. The cost of damage from this storm was extreme, reaching an estimated 7.5 billion dollars along the path of these storms from Iowa through Illinois.  Two brief tornadoes have been confirmed within the widespread swath of wind damage, one just north of the Eastern Iowa Airport in Linn County Iowa, and one just south of Freeport, Illinois. These tornadoes have been designated as EF-U, as there was no observable damage directly attributable to the tornadoes from which an EF-scale rating could be assigned. While an average of two derechos a year occur across the area, a derecho of this intensity is a roughly once-in-a-decade occurrence. Another unusual aspect of this derecho was the duration of the strong winds, with gusts over 60 mph for over an hour at some locations.||The most extreme winds, estimated at 110-140 mph, destroyed or damaged numerous outbuildings, barns, grain bins, homes, mobile homes, apartment buildings, trees, and power poles in parts of Benton, Linn, Jones, Cedar, and Clinton Counties. The Cedar Rapids area was particularly hard hit. One fatality occurred in Linn County, as a tree fell on a cyclist. Several homes, apartment complexes, and businesses sustained damage consistent with 130-140 mph winds. Radio transmission towers in Marion and Clinton, Iowa collapsed due to winds estimated around 130 mph. Wind gusts of 80-100 mph were common as the line of storms moved through the Quad Cities area and then through northwest Illinois. A small pocket of winds estimated at 100-110 mph impacted Princeton, IL in Bureau County, where a 150 foot communications tower collapsed and numerous power poles were snapped. In addition to the damage, numerous long-duration power outages occurred across the region. Damage to crops was considerable along the derecho path. Numerous semi trucks were also blown off roadways along the path of the derecho.","A tornado moved through cropland just south of Freeport. The tornado began just west of Florence, and moved N/NE for about 4.5 miles before dissipating at the southern edge of Freeport.  The path was found in high resolution satellite imagery and confirmed by UAS survey. The tornado was on the leading edge of a larger swath of damaging straight line winds. There was no damage directly attributable to the tornado from which an EF-scale rating could be assigned. Thus, the tornado is designated EF-U.",CSV
202008,10,1435,202008,10,1436,150363,914492,ILLINOIS,17,2020,August,Tornado,C,43,DU PAGE,LOT,8/10/20 14:35,CST-6,8/10/20 14:36,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,0.36,100,,,,,1,ESE,WHEATON,1,E,WHEATON,41.8673,-88.1038,41.8685,-88.097,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.",A brief tornado with peak winds of 90 mph touched down near Seminary Avenue and Scott Street and moved northeast where it knocked a roughly 50 foot steeple around to the north side of the College Church of Wheaton.  The tornado then produced minor tree damage before lifting near Collage Avenue and Howard Street.,CSV
202008,10,1359,202008,10,1400,150363,913261,ILLINOIS,17,2020,August,Tornado,C,99,LA SALLE,LOT,8/10/20 13:59,CST-6,8/10/20 14:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,0.9,150,,,,,0,NE,OTTAWA,1,E,OTTAWA,41.3534,-88.8448,41.3523,-88.8275,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.",A tornado with peak winds of 100 mph touched down south of Marquette Street west of La Salle Street.  The tornado impacted several businesses ripping off well anchored roofing material and snapping a utility pole at its base.  The roof of a flooring business was blown off and hit a nearby building.  It was here the tornado reached peak intensity.  The tornado continued east ripping shingles off of roofs of buildings and houses and shredding trees.  One tree was shredded badly near Canal Street and a large tree limb fell onto a new pickup truck causing significant damage.  Fallen trees and tree limbs covered most areas along the path to the Fox River.  The tornado is believed to have lifted in an inaccessible forested area east of the Fox River.  Eye witnesses indicated the tornado may have had multiple vortices with clear rising and rotating motion of debris.,CSV
202008,10,1412,202008,10,1414,150363,913262,ILLINOIS,17,2020,August,Tornado,C,89,KANE,LOT,8/10/20 14:12,CST-6,8/10/20 14:14,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,EF1,1.21,40,,,,,2,ENE,MAPLE PARK,2,S,VIRGIL,41.9173,-88.5605,41.9179,-88.537,"During the late morning through the afternoon of Monday August 10th, a line of intense thunderstorms known as a derecho brought widespread severe wind damage across Iowa, northern Illinois and northern Indiana.||In north central and northeast Illinois alone, the severe winds of 60 to 100 mph downed or damaged tens of thousands of trees, as well as caused severe damage to homes, businesses, and infrastructure.  There were 10 injuries reported in north central and northeast Illinois within the NWS Chicago/Romeoville County Warning Area (CWA).  Local officials estimated that nearly one million customers lost power across northern Illinois at the height of the derecho and some people were without power for several days.  Damage was estimated to be in the hundreds of millions of dollars in north central and northeast Illinois, with several billions of dollars in damages across the entire Corn Belt region including significant damage to crops and agriculture infrastructure.  While much of the damage was due to straight line winds, there were also 14 tornadoes documented in north central and northeast Illinois.||The combination of high moisture, explosive instability and very strong atmospheric wind flow for mid-summer had developed quickly over the Corn Belt region on the morning of August 10th.  This resulted in a progressive, well-organized complex of storms for hundreds of miles and at times traveling nearly 70 mph.  After bringing extensive damage from extreme wind speeds in Iowa that morning, the damage transitioned across northern Illinois from widespread wind damage to narrow, brief and intense swaths associated with compact circulations within the thunderstorm line, some of which were associated with tornadoes.","A tornado with peak winds of 90 mph touched down just west of Thatcher Road, northeast of Maple Park and ended near Meredith Road.  Drone footage revealed a narrow swath of corn flattened in a convergent pattern.  Damage to a barn occurred with a near complete removal of the gabled roof.  The path of this tornado was determined, in part, using high resolution satellite imagery.",CSV
202011,10,1619,202011,10,1631,153127,929632,ILLINOIS,17,2020,November,Tornado,C,37,DE KALB,LOT,11/10/20 16:19,CST-6,11/10/20 16:31,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,EF0,9.99,50,,,,,5,NW,SOMONAUK,2,E,HINCKLEY,41.67,-88.75,41.77,-88.61,A line of severe thunderstorms moved across northern Illinois during the afternoon and early evening of November 10th producing damaging winds and two tornadoes.  Strong non thunderstorm winds developed behind this line of storms and Rockford Airport measured a wind gust to 60 mph.,"A tornado with peak winds of 80 mph touched down near Route 23 northwest of the town of Somonauk and traveled northeast mainly through farm fields.  A grain silo was damaged near the intersection of Somonauk and Bastian Roads, and damage to trees and powerlines was observed along the path of the tornado.  The tornado appeared to end near Route 30 just southeast of Hinckley.  The path of this tornado was determined based on input from spotters, emergency management and using radar data.",CSV
202011,10,1639,202011,10,1642,153127,929633,ILLINOIS,17,2020,November,Tornado,C,89,KANE,LOT,11/10/20 16:39,CST-6,11/10/20 16:42,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,EF0,3.72,50,,,,,3,S,VIRGIL,1,SE,LILY LAKE,41.91,-88.53,41.94,-88.47,A line of severe thunderstorms moved across northern Illinois during the afternoon and early evening of November 10th producing damaging winds and two tornadoes.  Strong non thunderstorm winds developed behind this line of storms and Rockford Airport measured a wind gust to 60 mph.,"A tornado with peak winds of 80 mph touched down near Francis Road northwest of Elburn and damaged nearby trees and the roof of an outbuilding.  The tornado continued northeast and crossed Route 47 south of Route 64, based on an eyewitness report. After crossing Route 64, the tornado damaged trees on Hanson Road.  The tornado is thought to have lifted soon thereafter based on a lack of downstream reports of damage.  The path of this tornado was determined based on information gathered on social media, from emergency management and using radar data.",CSV
202011,10,1500,202011,10,1507,153368,924593,ILLINOIS,17,2020,November,Tornado,C,195,WHITESIDE,DVN,11/10/20 15:00,CST-6,11/10/20 15:07,0,0,0,0,,,NWS Storm Survey,,,,,EF1,4.28,100,,,,,2,E,MORRISON-ROCKWOOD SP,1,SE,FRANKLIN CORNERS,41.8512,-89.9391,41.9094,-89.9101,"A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.","Brief EF1 tornado, with peak winds 100 mph, a path length of 4.3 miles, and a max path width of 100 yards. This tornado touched down northeast of Morrison, damaging the roof of a barn and downing tree limbs. Further along the path, an outbuilding was destroyed and a few soft pine trees were snapped.",CSV
202011,10,1438,202011,10,1439,153368,924594,ILLINOIS,17,2020,November,Tornado,C,195,WHITESIDE,DVN,11/10/20 14:38,CST-6,11/10/20 14:39,0,0,0,0,,,NWS Storm Survey,,,,,EF1,0.26,100,,,,,2,SSE,ALBANY,2,SSE,ALBANY,41.7506,-90.2019,41.7533,-90.1984,"A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.","This was rated an EF1 tornado, with max winds at 90 mph, a path length of 0.3 miles, and a path width of 100 yards. A roof was blown off of a barn and into an adjacent field.",CSV
202005,23,1329,202005,23,1349,148284,892886,ILLINOIS,17,2020,May,Tornado,C,195,WHITESIDE,DVN,5/23/20 13:29,CST-6,5/23/20 13:49,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,9.91,30,DVN,IL,15,CARROLL,1,S,MALVERN,4,NE,COLETA,41.8314,-89.8794,41.9309,-89.7407,"Severe thunderstorms tracked across much of eastern Iowa and northwest Illinois in the early afternoon hours of May 23rd, 2020. Storms quickly intensified in an extremely favorable environment, which was the result of a warm front lifting north across the Midwest. Seven tornadoes were confirmed from this event in Iowa and Illinois.","A  tornado developed east/northeast of Morrison, IL in Whiteside County, shortly before 2:30 pm. The tornado followed an intermittent path northeast before hitting a farmstead near the Whiteside/Carroll County border. This tornado continued into Carroll County. The tornado snapped a 14 inch diameter tree, caused shingle damage, and downed power lines. The tornado was rated EF1 with maximum winds estimated around 100 mph. The tornado was on the ground for about 24 minutes along an intermittent 12 mile path.",CSV
202011,10,1402,202011,10,1403,153368,924589,ILLINOIS,17,2020,November,Tornado,C,131,MERCER,DVN,11/10/20 14:02,CST-6,11/10/20 14:03,0,0,0,0,,,NWS Storm Survey,,,,,EF1,0.54,30,,,,,2,WSW,BURGESS,2,W,BURGESS,41.1233,-90.6691,41.1296,-90.6631,"A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.","Brief tornado touchdown with 100 mph peak winds and a 30 yard path width. This tornado destroyed a large grain bin about 1.4 miles west of Burgess, IL.",CSV
